img/ILSVRC2012_val_00000047.JPEG,0.9381,0.8976,0.8317,565,Yes
img/ILSVRC2012_val_00000048.JPEG,0.1899,0.0683,0.0194,167,No
img/ILSVRC2012_val_00000049.JPEG,0.9815,0.9537,0.9259,717,Yes
img/ILSVRC2012_val_00000050.JPEG,0.0987,0.0245,0.0003,394,No
img/ILSVRC2012_val_00000051.JPEG,0.9409,0.9146,0.8493,92,Yes
img/ILSVRC2012_val_00000052.JPEG,0.9411,0.9241,0.9129,29,Yes
img/ILSVRC2012_val_00000053.JPEG,0.9167,0.8791,0.84,844,Yes
img/ILSVRC2012_val_00000054.JPEG,0.9651,0.9368,0.9082,591,Yes
img/ILSVRC2012_val_00000055.JPEG,0.6448,0.5297,0.7152,358,Yes
img/ILSVRC2012_val_00000056.JPEG,0.9615,0.9152,0.8915,468,Yes
img/ILSVRC2012_val_00000057.JPEG,0.0743,0.0138,0.0161,259,No
img/ILSVRC2012_val_00000058.JPEG,0.9269,0.901,0.8877,994,Yes
img/ILSVRC2012_val_00000059.JPEG,0.8961,0.0321,0.0002,872,No
img/ILSVRC2012_val_00000060.JPEG,0.9213,0.8989,0.8768,588,Yes
img/ILSVRC2012_val_00000061.JPEG,0.8265,0.6584,0.1571,474,No
img/ILSVRC2012_val_00000062.JPEG,0.2497,0.0801,0.0477,183,No
img/ILSVRC2012_val_00000063.JPEG,0.9157,0.8763,0.8309,107,Yes
img/ILSVRC2012_val_00000064.JPEG,0.8124,0.027,0.0049,46,No
img/ILSVRC2012_val_00000065.JPEG,0.9893,0.9051,0.7212,842,Yes
img/ILSVRC2012_val_00000066.JPEG,0.9702,0.937,0.8904,390,Yes
img/ILSVRC2012_val_00000067.JPEG,0.9309,0.8985,0.829,101,Yes
img/ILSVRC2012_val_00000068.JPEG,0.9082,0.7053,0.0019,887,No
img/ILSVRC2012_val_00000069.JPEG,0.9789,0.9491,0.9028,870,Yes
img/ILSVRC2012_val_00000070.JPEG,0.1603,0.046,0.0219,841,No
img/ILSVRC2012_val_00000071.JPEG,0.7273,0.0212,0.0009,467,No
img/ILSVRC2012_val_00000072.JPEG,0.9222,0.8855,0.8616,149,Yes
img/ILSVRC2012_val_00000073.JPEG,0.9804,0.9532,0.9366,21,Yes
img/ILSVRC2012_val_00000074.JPEG,0.939,0.8645,0.8656,476,Yes
img/ILSVRC2012_val_00000075.JPEG,0.9238,0.8992,0.8737,80,Yes
img/ILSVRC2012_val_00000076.JPEG,0.9897,0.9702,0.9414,424,Yes
img/ILSVRC2012_val_00000077.JPEG,0.9343,0.8482,0.1653,159,No
img/ILSVRC2012_val_00000078.JPEG,0.9056,0.8852,0.8599,275,Yes
img/ILSVRC2012_val_00000079.JPEG,0.9895,0.8881,0.7104,175,Yes
img/ILSVRC2012_val_00000080.JPEG,0.8938,0.8236,0.7406,461,Yes
img/ILSVRC2012_val_00000081.JPEG,0.9893,0.9485,0.8106,970,Yes
img/ILSVRC2012_val_00000082.JPEG,0.9452,0.9056,0.8707,160,Yes
img/ILSVRC2012_val_00000083.JPEG,0.9825,0.932,0.9162,788,Yes
img/ILSVRC2012_val_00000084.JPEG,0.7534,0.2327,0.0015,58,No
img/ILSVRC2012_val_00000085.JPEG,0.2249,0.0831,0.0091,479,No
img/ILSVRC2012_val_00000086.JPEG,0.9501,0.8999,0.8639,498,Yes
img/ILSVRC2012_val_00000087.JPEG,0.0038,0.0062,0.0168,369,No
img/ILSVRC2012_val_00000088.JPEG,0.966,0.9223,0.9073,28,Yes
img/ILSVRC2012_val_00000089.JPEG,0.9914,0.9813,0.9594,487,Yes
img/ILSVRC2012_val_00000090.JPEG,0.9725,0.9265,0.8776,50,Yes
img/ILSVRC2012_val_00000091.JPEG,0.9765,0.9353,0.883,270,Yes
img/ILSVRC2012_val_00000092.JPEG,0.595,0.5329,0.4793,383,Yes
img/ILSVRC2012_val_00000093.JPEG,0.9647,0.9276,0.9055,366,Yes
img/ILSVRC2012_val_00000094.JPEG,0.1051,0.0462,0.015,780,No
img/ILSVRC2012_val_00000095.JPEG,0.9351,0.9014,0.8678,373,Yes
img/ILSVRC2012_val_00000096.JPEG,0.9345,0.9177,0.8892,705,Yes
img/ILSVRC2012_val_00000097.JPEG,0.9189,0.8803,0.7002,330,Yes
img/ILSVRC2012_val_00000098.JPEG,0.9321,0.9031,0.7611,142,Yes
img/ILSVRC2012_val_00000099.JPEG,0.9186,0.8974,0.8549,949,Yes
img/ILSVRC2012_val_00000100.JPEG,0.9323,0.555,0.0655,349,No
img/ILSVRC2012_val_00000101.JPEG,0.9597,0.9449,0.9256,473,Yes
img/ILSVRC2012_val_00000102.JPEG,0.9247,0.7949,0.0749,159,No
img/ILSVRC2012_val_00000103.JPEG,0.962,0.8325,0.707,872,Yes
img/ILSVRC2012_val_00000104.JPEG,0.8262,0.7506,0.5123,878,Yes
img/ILSVRC2012_val_00000105.JPEG,0.9322,0.4362,0.0125,201,No
img/ILSVRC2012_val_00000106.JPEG,0.5677,0.5041,0.3406,906,Yes
img/ILSVRC2012_val_00000108.JPEG,0.9118,0.6596,0.336,486,No
img/ILSVRC2012_val_00000109.JPEG,0.9297,0.8712,0.7707,632,Yes
img/ILSVRC2012_val_00000110.JPEG,0.6889,0.0587,0.0057,608,No
img/ILSVRC2012_val_00000111.JPEG,0.9417,0.8794,0.8547,122,Yes
img/ILSVRC2012_val_00000112.JPEG,0.9286,0.7872,0.7201,720,Yes
img/ILSVRC2012_val_00000113.JPEG,0.9192,0.6589,0.4464,227,Yes
img/ILSVRC2012_val_00000114.JPEG,0.376,0.4228,0.4801,686,Yes
img/ILSVRC2012_val_00000115.JPEG,0.0451,0.1516,0.0287,173,No
img/ILSVRC2012_val_00000116.JPEG,0.9366,0.9054,0.8643,959,Yes
img/ILSVRC2012_val_00000117.JPEG,0.7035,0.6853,0.6,638,Yes
img/ILSVRC2012_val_00000119.JPEG,0.0067,0.0036,0.0022,664,No
img/ILSVRC2012_val_00000120.JPEG,0.9315,0.9068,0.8856,645,Yes
img/ILSVRC2012_val_00000121.JPEG,0.5732,0.1926,0.0147,718,No
img/ILSVRC2012_val_00000122.JPEG,0.9479,0.9045,0.8964,483,Yes
img/ILSVRC2012_val_00000123.JPEG,0.9166,0.8846,0.8468,852,Yes
img/ILSVRC2012_val_00000124.JPEG,0.0019,0.0007,0.0007,392,No
img/ILSVRC2012_val_00000125.JPEG,0.2407,0.0758,0.0223,311,No
img/ILSVRC2012_val_00000127.JPEG,0.9173,0.8842,0.8376,352,Yes
img/ILSVRC2012_val_00000128.JPEG,0.3441,0.465,0.137,22,No
img/ILSVRC2012_val_00000129.JPEG,0.9652,0.6939,0.233,934,No
img/ILSVRC2012_val_00000130.JPEG,0.9703,0.9443,0.9209,283,Yes
img/ILSVRC2012_val_00000131.JPEG,0.9267,0.8668,0.7016,802,Yes
img/ILSVRC2012_val_00000132.JPEG,0.9699,0.8483,0.3636,553,No
img/ILSVRC2012_val_00000133.JPEG,0.9182,0.8976,0.8721,276,Yes
img/ILSVRC2012_val_00000134.JPEG,0.0053,0.0025,0.0006,236,No
img/ILSVRC2012_val_00000135.JPEG,0.9855,0.9421,0.8637,751,Yes
img/ILSVRC2012_val_00000136.JPEG,0.0054,0.0014,1.00E-04,343,No
img/ILSVRC2012_val_00000137.JPEG,0.9724,0.8655,0.3733,528,Yes
img/ILSVRC2012_val_00000138.JPEG,0.9478,0.9018,0.8668,328,Yes
img/ILSVRC2012_val_00000139.JPEG,0.8832,0.6515,0.1951,969,No
img/ILSVRC2012_val_00000140.JPEG,0.4994,0.003,1.00E-04,558,No
img/ILSVRC2012_val_00000142.JPEG,0.9355,0.8906,0.8408,328,Yes
img/ILSVRC2012_val_00000143.JPEG,0.8828,0.8004,0.7623,771,Yes
img/ILSVRC2012_val_00000144.JPEG,0.9498,0.9143,0.8928,726,Yes
img/ILSVRC2012_val_00000145.JPEG,0.9241,0.8762,0.8155,977,Yes
img/ILSVRC2012_val_00000146.JPEG,0.5553,0.3757,0.3055,875,No
img/ILSVRC2012_val_00000147.JPEG,0.9801,0.9381,0.3961,265,No
img/ILSVRC2012_val_00000148.JPEG,0.9934,0.8793,0.2623,686,No
img/ILSVRC2012_val_00000149.JPEG,0.869,0.7861,0.7475,590,Yes
img/ILSVRC2012_val_00000150.JPEG,0.0709,0.0176,0.0024,975,No
img/ILSVRC2012_val_00000151.JPEG,0.3104,0.2151,0.1672,620,No
img/ILSVRC2012_val_00000152.JPEG,0.9486,0.928,0.9076,637,Yes
img/ILSVRC2012_val_00000153.JPEG,0.9259,0.9074,0.8884,39,Yes
img/ILSVRC2012_val_00000154.JPEG,0.9637,0.9494,0.9365,115,Yes
img/ILSVRC2012_val_00000155.JPEG,0.9888,0.9474,0.4797,937,Yes
img/ILSVRC2012_val_00000156.JPEG,0.001,0.001,0.0006,272,No
img/ILSVRC2012_val_00000157.JPEG,0.8902,0.8097,0.6334,277,Yes
img/ILSVRC2012_val_00000158.JPEG,0.9142,0.8769,0.8057,763,Yes
img/ILSVRC2012_val_00000159.JPEG,0.1491,0.0088,0.0011,789,No
img/ILSVRC2012_val_00000160.JPEG,0.9403,0.9223,0.8916,646,Yes
img/ILSVRC2012_val_00000161.JPEG,0.0282,0.0075,0.0024,213,No
img/ILSVRC2012_val_00000162.JPEG,0.01,0.0085,0.0028,493,No
img/ILSVRC2012_val_00000163.JPEG,0.956,0.9415,0.9181,647,Yes
img/ILSVRC2012_val_00000164.JPEG,0.9935,0.8713,0.0264,504,No
img/ILSVRC2012_val_00000165.JPEG,0.9319,0.9059,0.8713,937,Yes
img/ILSVRC2012_val_00000166.JPEG,0.9304,0.9153,0.8981,687,Yes
img/ILSVRC2012_val_00000167.JPEG,0.944,0.9509,0.9189,781,Yes
img/ILSVRC2012_val_00000168.JPEG,0.9133,0.868,0.8222,666,Yes
img/ILSVRC2012_val_00000169.JPEG,0.9322,0.9068,0.8724,583,Yes
img/ILSVRC2012_val_00000170.JPEG,0.918,0.7861,0.3895,158,Yes
img/ILSVRC2012_val_00000171.JPEG,0.949,0.902,0.8708,825,Yes
img/ILSVRC2012_val_00000172.JPEG,0.9609,0.9,0.8641,212,Yes
img/ILSVRC2012_val_00000173.JPEG,0.9381,0.9135,0.8786,659,Yes
img/ILSVRC2012_val_00000174.JPEG,0.8944,0.7825,0.6578,257,Yes
img/ILSVRC2012_val_00000175.JPEG,0.9891,0.9423,0.8475,436,Yes
img/ILSVRC2012_val_00000176.JPEG,0.0059,0.007,0.0027,196,No
img/ILSVRC2012_val_00000177.JPEG,0.9368,0.9096,0.8731,140,Yes
img/ILSVRC2012_val_00000178.JPEG,0.3734,0.3207,0.2731,248,No
img/ILSVRC2012_val_00000179.JPEG,0.9629,0.9284,0.8798,339,Yes
img/ILSVRC2012_val_00000180.JPEG,0.0349,0.0185,0.0235,230,No
img/ILSVRC2012_val_00000181.JPEG,0.936,0.8082,0.0687,361,No
img/ILSVRC2012_val_00000182.JPEG,0.885,0.0786,0.0022,544,No
img/ILSVRC2012_val_00000183.JPEG,0.9411,0.8887,0.7234,935,Yes
img/ILSVRC2012_val_00000184.JPEG,0.407,0.3625,0.1564,638,No
img/ILSVRC2012_val_00000185.JPEG,0.1023,0.1802,0.2203,627,No
img/ILSVRC2012_val_00000186.JPEG,0.9243,0.9067,0.8803,289,Yes
img/ILSVRC2012_val_00000187.JPEG,0.9937,0.979,0.9537,867,Yes
img/ILSVRC2012_val_00000188.JPEG,0.9118,0.8439,0.7935,272,Yes
img/ILSVRC2012_val_00000189.JPEG,0.9555,0.9173,0.8982,103,Yes
img/ILSVRC2012_val_00000190.JPEG,0.9345,0.8513,0.7202,584,Yes
img/ILSVRC2012_val_00000191.JPEG,0.9318,0.7984,0.0976,180,No
img/ILSVRC2012_val_00000192.JPEG,0.9466,0.0091,1.00E-04,703,No
img/ILSVRC2012_val_00000193.JPEG,0.6144,0.3576,0.1566,449,No
img/ILSVRC2012_val_00000194.JPEG,0.9515,0.9269,0.8934,771,Yes
img/ILSVRC2012_val_00000195.JPEG,0.8915,0.8382,0.6832,118,Yes
img/ILSVRC2012_val_00000196.JPEG,0.9275,0.9142,0.8974,396,Yes
img/ILSVRC2012_val_00000197.JPEG,0.9255,0.9011,0.8636,934,Yes
img/ILSVRC2012_val_00000198.JPEG,0.955,0.9391,0.913,16,Yes
img/ILSVRC2012_val_00000199.JPEG,0.923,0.9048,0.8824,548,Yes
img/ILSVRC2012_val_00000200.JPEG,0.9318,0.9024,0.8096,993,Yes
img/ILSVRC2012_val_00000201.JPEG,0.9227,0.8869,0.8529,704,Yes
img/ILSVRC2012_val_00000202.JPEG,0.9571,0.9099,0.7213,457,Yes
img/ILSVRC2012_val_00000203.JPEG,0.9294,0.8202,0.2592,233,Yes
img/ILSVRC2012_val_00000204.JPEG,0.388,0.0378,0.0038,401,No
img/ILSVRC2012_val_00000205.JPEG,0.9147,0.5378,0.4603,827,Yes
img/ILSVRC2012_val_00000206.JPEG,0.941,0.9225,0.9012,376,Yes
img/ILSVRC2012_val_00000207.JPEG,0.9432,0.8727,0.0084,146,No
img/ILSVRC2012_val_00000208.JPEG,0.9426,0.9294,0.9179,606,Yes
img/ILSVRC2012_val_00000209.JPEG,0.9489,0.7873,0.4231,922,No
img/ILSVRC2012_val_00000210.JPEG,0.0813,0.1737,0.2967,516,No
img/ILSVRC2012_val_00000211.JPEG,0.9408,0.923,0.9068,284,Yes
img/ILSVRC2012_val_00000212.JPEG,0.93,0.8747,0.7939,889,Yes
img/ILSVRC2012_val_00000213.JPEG,0.9204,0.8889,0.7924,475,Yes
img/ILSVRC2012_val_00000214.JPEG,0.9856,0.536,0.0386,978,No
img/ILSVRC2012_val_00000215.JPEG,0.917,0.8903,0.8769,475,Yes
img/ILSVRC2012_val_00000216.JPEG,0.908,0.8852,0.8606,984,Yes
img/ILSVRC2012_val_00000217.JPEG,0.9408,0.9221,0.9033,16,Yes
img/ILSVRC2012_val_00000218.JPEG,0.9389,0.9019,0.7814,77,Yes
img/ILSVRC2012_val_00000219.JPEG,0.2454,0.187,0.0856,610,No
img/ILSVRC2012_val_00000220.JPEG,0.983,0.9247,0.3022,254,No
img/ILSVRC2012_val_00000221.JPEG,0.9119,0.7742,0.5867,636,Yes
img/ILSVRC2012_val_00000222.JPEG,0.9521,0.8884,0.792,662,Yes
img/ILSVRC2012_val_00000223.JPEG,0.9121,0.8979,0.7893,473,Yes
img/ILSVRC2012_val_00000224.JPEG,0.8828,0.7588,0.0224,213,No
img/ILSVRC2012_val_00000225.JPEG,0.9312,0.9155,0.8986,25,Yes
img/ILSVRC2012_val_00000226.JPEG,0.0296,0.0024,0.0008,463,No
img/ILSVRC2012_val_00000227.JPEG,0.7942,0.016,0.0003,215,No
img/ILSVRC2012_val_00000228.JPEG,0.9439,0.8565,0.094,173,No
img/ILSVRC2012_val_00000229.JPEG,0.9533,0.8732,0.1251,35,No
img/ILSVRC2012_val_00000230.JPEG,0.9273,0.9013,0.6907,741,Yes
img/ILSVRC2012_val_00000231.JPEG,0.9175,0.848,0.0724,125,No
img/ILSVRC2012_val_00000232.JPEG,0.0022,0.0004,1.00E-04,787,No
img/ILSVRC2012_val_00000233.JPEG,0.9095,0.891,0.8644,289,Yes
img/ILSVRC2012_val_00000234.JPEG,0.9827,0.9711,0.9497,425,Yes
img/ILSVRC2012_val_00000235.JPEG,0.9303,0.8625,0.8274,973,Yes
img/ILSVRC2012_val_00000236.JPEG,0.4121,0.4361,0.1343,1,No
img/ILSVRC2012_val_00000237.JPEG,0.3848,0.2561,0.2136,167,No
img/ILSVRC2012_val_00000238.JPEG,0.9703,0.9368,0.895,121,Yes
img/ILSVRC2012_val_00000239.JPEG,0.1893,0.0305,0.0069,445,No
img/ILSVRC2012_val_00000240.JPEG,0.0078,0.0043,0.0061,702,No
img/ILSVRC2012_val_00000241.JPEG,0.5376,0.3513,0.3676,532,Yes
img/ILSVRC2012_val_00000242.JPEG,0.9415,0.91,0.8413,366,Yes
img/ILSVRC2012_val_00000243.JPEG,0.9715,0.9335,0.8699,678,Yes
img/ILSVRC2012_val_00000244.JPEG,0.1929,0.2047,0.4457,764,Yes
img/ILSVRC2012_val_00000245.JPEG,0.939,0.9211,0.9023,125,Yes
img/ILSVRC2012_val_00000246.JPEG,0.6851,0.4349,0.0847,349,No
img/ILSVRC2012_val_00000247.JPEG,0.951,0.9367,0.9094,13,Yes
img/ILSVRC2012_val_00000248.JPEG,0.9166,0.8492,0.7524,179,Yes
img/ILSVRC2012_val_00000249.JPEG,0.9192,0.8771,0.8476,522,Yes
img/ILSVRC2012_val_00000250.JPEG,0.0186,0.0083,0.0044,493,No
img/ILSVRC2012_val_00000251.JPEG,0.9325,0.9008,0.8676,989,Yes
img/ILSVRC2012_val_00000252.JPEG,0.1122,0.0133,0.0009,720,No
img/ILSVRC2012_val_00000253.JPEG,0.8463,0.7669,0.4365,438,Yes
img/ILSVRC2012_val_00000254.JPEG,0.9633,0.9246,0.828,660,Yes
img/ILSVRC2012_val_00000255.JPEG,0.0278,0.0372,0.0026,983,No
img/ILSVRC2012_val_00000256.JPEG,0.947,0.9198,0.8807,533,Yes
img/ILSVRC2012_val_00000257.JPEG,0.7308,0.2641,0.3033,487,No
img/ILSVRC2012_val_00000258.JPEG,0.9335,0.9193,0.8976,27,Yes
img/ILSVRC2012_val_00000259.JPEG,0.9352,0.914,0.8917,644,Yes
img/ILSVRC2012_val_00000260.JPEG,0.003,0.0022,0.0047,750,No
img/ILSVRC2012_val_00000261.JPEG,0.9152,0.3562,0.0631,865,No
img/ILSVRC2012_val_00000262.JPEG,0.9665,0.8896,0.3423,1,Yes
img/ILSVRC2012_val_00000263.JPEG,0.894,0.8549,0.5727,176,Yes
img/ILSVRC2012_val_00000264.JPEG,0.932,0.9076,0.8853,694,Yes
img/ILSVRC2012_val_00000265.JPEG,0.8559,0.7807,0.6234,695,Yes
img/ILSVRC2012_val_00000266.JPEG,0.9637,0.8959,0.6621,798,Yes
img/ILSVRC2012_val_00000267.JPEG,0.0218,0.0089,0.0043,925,No
img/ILSVRC2012_val_00000268.JPEG,0.7805,0.3677,0.0507,413,No
img/ILSVRC2012_val_00000269.JPEG,0.6605,0.3576,0.1022,250,No
img/ILSVRC2012_val_00000270.JPEG,0.0934,0.0222,0.0011,970,No
img/ILSVRC2012_val_00000271.JPEG,0.9368,0.9144,0.8916,821,Yes
img/ILSVRC2012_val_00000272.JPEG,0.9689,0.9225,0.8382,421,Yes
img/ILSVRC2012_val_00000273.JPEG,0.9542,0.9193,0.8695,361,Yes
img/ILSVRC2012_val_00000274.JPEG,0.481,0.0027,0,920,No
img/ILSVRC2012_val_00000275.JPEG,0.0134,0.0063,0.0002,761,No
img/ILSVRC2012_val_00000276.JPEG,0.9324,0.9121,0.8863,27,Yes
img/ILSVRC2012_val_00000277.JPEG,0.0386,0.0066,0.0053,676,No
img/ILSVRC2012_val_00000278.JPEG,0.9492,0.9326,0.9164,92,Yes
img/ILSVRC2012_val_00000279.JPEG,0.9703,0.147,0.0006,194,No
img/ILSVRC2012_val_00000280.JPEG,0.9382,0.9144,0.8916,897,Yes
img/ILSVRC2012_val_00000281.JPEG,0.9191,0.8884,0.8547,612,Yes
img/ILSVRC2012_val_00000282.JPEG,0.0052,0.0022,0.0046,610,No
img/ILSVRC2012_val_00000283.JPEG,0.9504,0.9278,0.8691,283,Yes
img/ILSVRC2012_val_00000284.JPEG,0.9418,0.9227,0.9012,881,Yes
img/ILSVRC2012_val_00000285.JPEG,0.0044,0.0024,0.003,906,No
img/ILSVRC2012_val_00000286.JPEG,0.0135,0.0071,0.0058,899,No
img/ILSVRC2012_val_00000287.JPEG,0.9288,0.901,0.8781,426,Yes
img/ILSVRC2012_val_00000288.JPEG,0.9372,0.8949,0.8491,554,Yes
img/ILSVRC2012_val_00000289.JPEG,0.9568,0.9318,0.8892,403,Yes
img/ILSVRC2012_val_00000290.JPEG,0.6318,0.0578,0.0123,826,No
img/ILSVRC2012_val_00000291.JPEG,0.9683,0.3568,0.0004,869,No
img/ILSVRC2012_val_00000292.JPEG,0.0286,0.0035,0.0016,730,No
img/ILSVRC2012_val_00000293.JPEG,0.9463,0.0504,0.0014,0,No
img/ILSVRC2012_val_00000294.JPEG,0.9813,0.8899,0.0628,866,No
img/ILSVRC2012_val_00000295.JPEG,0.7752,0.1699,0.0106,580,No
img/ILSVRC2012_val_00000297.JPEG,0.927,0.8764,0.8442,43,Yes
img/ILSVRC2012_val_00000298.JPEG,0.9069,0.8013,0.5307,64,Yes
img/ILSVRC2012_val_00000299.JPEG,0.9265,0.8981,0.8724,69,Yes
img/ILSVRC2012_val_00000300.JPEG,0.9643,0.9297,0.3787,176,Yes
img/ILSVRC2012_val_00000301.JPEG,0.4353,0.3221,0.1159,329,No
img/ILSVRC2012_val_00000302.JPEG,0.8843,0.4235,0.0347,469,No
img/ILSVRC2012_val_00000303.JPEG,0.0007,0.0004,0.0002,292,No
img/ILSVRC2012_val_00000304.JPEG,0.932,0.91,0.8854,991,Yes
img/ILSVRC2012_val_00000305.JPEG,0.8739,0.9526,0.7132,591,Yes
img/ILSVRC2012_val_00000306.JPEG,0.8468,0.5696,0.1666,346,No
img/ILSVRC2012_val_00000307.JPEG,0.9386,0.9023,0.8669,1,Yes
img/ILSVRC2012_val_00000308.JPEG,0.9424,0.9094,0.8968,607,Yes
img/ILSVRC2012_val_00000309.JPEG,0.9394,0.9091,0.8364,934,Yes
img/ILSVRC2012_val_00000310.JPEG,0.2228,0.0002,0,784,No
img/ILSVRC2012_val_00000311.JPEG,0.4668,0.1687,0.0431,572,No
img/ILSVRC2012_val_00000312.JPEG,0.0194,0.012,0.0042,389,No
img/ILSVRC2012_val_00000313.JPEG,0.9226,0.6912,0.2605,979,Yes
img/ILSVRC2012_val_00000314.JPEG,0.8912,0.6387,0.1438,654,No
img/ILSVRC2012_val_00000315.JPEG,0.7959,0.3042,0.3104,420,Yes
img/ILSVRC2012_val_00000316.JPEG,0.95,0.9288,0.9018,390,Yes
img/ILSVRC2012_val_00000318.JPEG,0.9361,0.9214,0.9046,24,Yes
img/ILSVRC2012_val_00000319.JPEG,0.9463,0.9331,0.9222,102,Yes
img/ILSVRC2012_val_00000320.JPEG,0.5287,0.2432,0.0072,949,No
img/ILSVRC2012_val_00000321.JPEG,0.9143,0.5368,0.0477,508,No
img/ILSVRC2012_val_00000322.JPEG,0.9451,0.9295,0.9051,361,Yes
img/ILSVRC2012_val_00000323.JPEG,0.9248,0.7548,0.467,280,Yes
img/ILSVRC2012_val_00000324.JPEG,0.9815,0.9522,0.9148,65,Yes
img/ILSVRC2012_val_00000325.JPEG,0.932,0.8791,0.4182,777,No
img/ILSVRC2012_val_00000326.JPEG,0.7865,0.7068,0.5923,359,Yes
img/ILSVRC2012_val_00000327.JPEG,0.7869,0.1645,0.029,165,No
img/ILSVRC2012_val_00000328.JPEG,0.9769,0.9514,0.9204,21,Yes
img/ILSVRC2012_val_00000329.JPEG,0.9921,0.7363,0.3355,7,No
img/ILSVRC2012_val_00000330.JPEG,0.9346,0.9069,0.8801,525,Yes
img/ILSVRC2012_val_00000331.JPEG,0.2385,0.0017,1.00E-04,760,No
img/ILSVRC2012_val_00000332.JPEG,0.9341,0.9093,0.8749,938,Yes
img/ILSVRC2012_val_00000333.JPEG,0.9581,0.8999,0.5162,254,Yes
img/ILSVRC2012_val_00000334.JPEG,0.9537,0.0384,0.0004,733,No
img/ILSVRC2012_val_00000335.JPEG,0.9035,0.6416,0.2031,707,No
img/ILSVRC2012_val_00000336.JPEG,0.7333,0.7327,0.6374,463,Yes
img/ILSVRC2012_val_00000337.JPEG,0.4069,0.0255,0.0085,60,No
img/ILSVRC2012_val_00000338.JPEG,0.9726,0.9026,0.8287,887,Yes
img/ILSVRC2012_val_00000339.JPEG,0.5673,0.2324,0.0542,531,No
img/ILSVRC2012_val_00000340.JPEG,0.9769,0.9449,0.8072,380,Yes
